,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK
0,27232,2060118800,2060038000,2060037400,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,
1,27233,2060117000,2060037400,2060036900,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,
2,27240,2060023200,2060009100,2060008200,0,0,107,000,-,°ñ¾È±æ,0,000,0,0,0,0,
3,27241,2060020200,2060007300,2060008200,0,0,107,000,-,°ñ¾È1±æ,0,000,0,0,0,0,
4,27242,2060054800,2060017900,2060018900,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,
5,27243,2060051000,2060017200,2060016500,0,0,107,000,-,ÇâÇÐ±æ,0,000,0,0,0,0,
6,27244,2060049000,2060016300,2060015900,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
7,27245,2060050200,2060016500,2060016300,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
8,27246,2060035400,2060012400,2060011900,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
9,27247,2060081400,2060025800,2060025500,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
10,27248,2060075800,2060025000,2060023800,0,0,107,000,-,ÀåÀÚ°ñ±æ,0,000,0,0,0,0,
11,27249,2060064000,2060022000,2060020400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
12,27250,2060062600,2060020200,2060020100,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
13,27251,2060038600,2060013300,2060012800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
14,27252,2060044400,2060014600,2060014500,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,
15,27253,2060021800,2060008600,2060007600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
16,27254,2060015000,2060007200,2060005600,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
17,27255,2060016400,2060006200,2060006000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
18,27256,2060013800,2280073500,2060006000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
19,27257,2060075400,2060025200,2060023700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
20,27258,2060063400,2060020400,2060020300,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
21,27259,2060021600,2060007800,2060007600,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
22,27260,2060048200,2060020100,2060015600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
23,27261,2060072100,2060023600,2060022600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
24,27262,2060070500,2060022600,2060022200,0,0,107,000,-,¼¼Áý±æ,0,000,0,0,0,0,
25,27263,2060070700,2060022800,2060022200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
26,27264,2060066500,2060023900,2060021200,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,
27,27265,2060066300,2060022800,2060021100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
28,27266,2060064800,2060020700,2060021100,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
29,27267,2060064600,2060022200,2060020600,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
30,27268,2060089200,2060028500,2060028100,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,
31,27269,2060090800,2060029500,2060028600,0,0,107,000,-,È¿Çà±æ,0,000,0,0,0,0,
32,27270,2060091100,2060028600,2060029500,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,
33,27271,2060090600,2060029500,2060028500,0,0,107,000,-,Á¡°ñ±æ,0,000,0,0,0,0,
34,27272,2060055400,2060018200,2060018400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
35,27273,2060055000,2060018200,2060018000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
36,27274,2060052000,2060016900,2060017000,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,
37,27278,2060158700,2060050200,2060051900,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
38,27282,2060049100,2060015900,2060016300,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
39,27283,2060050300,2060016300,2060016500,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,
40,27284,2060035500,2060011900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
41,27285,2060021500,2060007500,2060008400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
42,27286,2060019500,2060006900,2060007500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
43,27287,2060014700,2060005500,2060006500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
44,27288,2060014900,2060005600,2060005700,0,0,107,003,-,±¸¹Ì·Î,0,000,0,0,0,0,
45,27289,2060062700,2060020100,2060020200,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
46,27290,2060038700,2060012800,2060013300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
47,27291,2060044500,2060014500,2060014600,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,
48,27292,2060021900,2060007600,2060008600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
49,27293,2060019300,2060006900,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,
50,27294,2060023500,2060008400,2060008300,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
51,27295,2060028700,2060010100,2060009900,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
52,27296,2060018100,2060006400,2060007700,0,0,107,000,-,¿À¸®µé2±æ,0,000,0,0,0,0,
53,27297,2060017900,2060006400,2060006500,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,
54,27298,2060015100,2060005600,2060007200,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
55,27299,2060016500,2060006000,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
56,27300,2060013900,2060006000,2280073500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
57,27301,2060075500,2060023700,2060025200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
58,27302,2060066400,2060021100,2060022800,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
59,27303,2060064900,2060021100,2060020700,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
60,27304,2060064700,2060020600,2060022200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
61,27305,2060064300,2060020500,2060021100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,
62,27306,2060064500,2060020700,2060020600,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
63,27307,2060067600,2060021400,2060022600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,
64,27308,2060060300,2060020600,2060019500,0,0,107,000,-,ÅÂÇö±æ,0,000,0,0,0,0,
65,27309,2060055500,2060018400,2060018200,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
66,27310,2060055100,2060018000,2060018200,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
67,27311,2060052100,2060017000,2060016900,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,
68,27312,2060054100,2060018000,2060017700,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
69,27313,2060054300,2060018000,2060017700,0,0,107,000,-,¼±ÁöºÀ3±æ,0,000,0,0,0,0,
70,27314,2060052300,2060017300,2060017000,0,0,107,000,-,¼±ÁöºÀ5±æ,0,000,0,0,0,0,
71,27315,2060051500,2060016600,2060017000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,
72,27316,2060109300,2060035100,2060034600,0,0,107,000,-,-,0,000,0,0,0,0,
73,27317,2060028900,2060010500,2060009900,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
74,27320,2060030700,2060010400,2060010700,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
75,27321,2060030500,2060010500,2060010400,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
76,27323,2060104600,2060032900,2060034100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
77,27324,2060114800,2060036200,2060036400,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
78,27325,2060114900,2060036400,2060036200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
79,27326,2060123200,2060039000,2060039500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
80,27327,2060104700,2060034100,2060032900,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
81,27328,2060123300,2060039500,2060039000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
82,27330,2060127900,2060041500,2060003100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
83,27331,2060038100,2060013200,2060012700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
84,27332,2060037100,2060012700,2060012300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
85,27335,2060133700,2060042600,2060042500,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
86,27336,2060149400,2060047400,2060047700,0,0,102,000,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,102,0,0,0,0,
87,27337,2060139200,2060044300,2060044400,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
88,27338,2060139300,2060044400,2060044300,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
89,27339,2060130600,2060041500,2060041700,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
90,27340,2060130700,2060041700,2060041500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
91,27343,2060039200,2060013000,2060013600,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
92,27344,2060041600,2060013600,2060013800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
93,27345,2060037200,2060012900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
94,27346,2060034600,2060012000,2060011700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
95,27347,2060074800,2060024100,2060023500,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,
96,27348,2060068500,2060023000,2060021600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
97,27349,2060063200,2060021700,2060020200,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
98,27350,2060068900,2060023100,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
99,27351,2060068300,2060021700,2060021600,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
100,27352,2060076800,2060024400,2060024100,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
101,27353,2060028000,2060009800,2060009700,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
102,27354,2060027200,2060009700,2060009400,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,
103,27355,2060026800,2060009400,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,
104,27356,2060023600,2060009000,2060008300,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
105,27357,2060025600,2060008900,2060009000,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
106,27358,2060025000,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
107,27359,2060025200,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,
108,27360,2060083400,2060026700,2060026200,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,
109,27361,2060078000,2060026100,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
110,27362,2060073600,2060024500,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
111,27363,2060061800,2060020000,2060019900,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,
112,27364,2060062200,2060020100,2060020000,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
113,27365,2060044000,2060014800,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
114,27366,2060073500,2060023000,2060023100,0,0,107,000,-,¹éÇöÁßÇÐ±æ,0,000,0,0,0,0,
115,27367,2060077900,2060024400,2060025500,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,
116,27368,2060074900,2060023500,2060024100,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,
117,27369,2060068600,2060021600,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
118,27370,2060063300,2060020200,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
119,27371,2060069000,2060021700,2060023100,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,
120,27372,2060068400,2060021600,2060021700,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,
121,27373,2060041900,2060013600,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
122,27374,2060028100,2060009700,2060009800,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,
123,27375,2060027300,2060009400,2060009700,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,
124,27376,2060026900,2060009300,2060009400,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,
125,27377,2060023700,2060008300,2060009000,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
126,27378,2060025700,2060009000,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,
127,27379,2060033300,2060011100,2060011800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,
128,27380,2060016300,2060005900,2060006100,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
129,27381,2060083500,2060026200,2060026700,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,
130,27382,2060078100,2060024500,2060026100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
131,27383,2060073700,2060023000,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,
132,27384,2060061900,2060019900,2060020000,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,
133,27385,2060062300,2060020000,2060020100,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,
134,27392,2060082400,2060026400,2060026000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
135,27393,2060082500,2060026000,2060026400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
136,27394,2060073200,2060026400,2060022900,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,
137,27395,2060073300,2060022900,2060026400,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,
138,27398,2060042600,2060014200,2060013800,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,
139,27399,2060017200,2060007600,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
140,27400,2060018600,2060007100,2060006600,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,
141,27401,2060019600,2060007100,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,
142,27402,2060019000,2060006800,2060007200,0,0,107,000,-,-,0,000,0,0,0,0,
143,27403,2060027600,2060009900,2060009500,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,
144,27404,2060080100,2060025000,2060025400,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,
145,27405,2060056700,2060018600,2060018500,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,
146,27406,2060053700,2060017500,2060017600,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,
147,27407,2060042900,2060013900,2060014100,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,
148,27408,2060042700,2060013800,2060014200,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,
149,27409,2060017300,2060006200,2060007600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
150,27410,2060018700,2060006600,2060007100,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,
151,27411,2060088400,2060031600,2060027800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
152,27412,2060088500,2060027800,2060031600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
153,27413,2060031200,2060010500,2060010800,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,
154,27415,2060031000,2060010500,2060010600,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,
155,27416,2060031300,2060010800,2060010500,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,
156,27418,2060115500,2060036400,2060037800,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
157,27419,2060048600,2060015800,2060018100,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
158,27420,2060071700,2060025300,2060022500,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
159,27421,2060071800,2060022500,2060025300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
160,27422,2060040200,2060013200,2060015800,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
161,27424,2060048700,2060018100,2060015800,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
162,27425,2060047200,2060015300,2060015800,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
163,27426,2060047300,2060015800,2060015300,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
164,27427,2060040300,2060015800,2060013200,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
165,27428,2060141200,2060044800,2060044900,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
166,27429,2060141300,2060044900,2060044800,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
167,27430,2060040400,2060013400,2060013300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
168,27432,2060128600,2060040800,2060041100,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
169,27433,2060128700,2060041100,2060040800,1,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
170,27434,2060127500,2060040500,2060040800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
171,27435,2060127600,2060040800,2060040500,1,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
172,27436,2060128400,2060041300,2060040600,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,
173,27437,2060128500,2060040600,2060041300,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,
174,27438,2060127300,2060040600,2060040400,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,
175,27439,2060127400,2060040400,2060040600,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,
176,27440,2060060600,2060020800,2060019600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
177,27441,2060060700,2060019600,2060020800,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
178,27442,2060065000,2060022400,2060020800,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
179,27443,2060065100,2060020800,2060022400,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
180,27444,2060070900,2060022700,2060022300,0,0,107,000,-,¾Õ¸ðÅüÀÌ±æ,0,000,0,0,0,0,
181,27445,2060068100,2060021500,2060022700,0,0,107,000,-,°¡Àå°ñ±æ,0,000,0,0,0,0,
182,27446,2060071000,2060022300,2060022700,0,0,107,000,-,¾Õ¸ðÅüÀÌ±æ,0,000,0,0,0,0,
183,27447,2060068200,2060022700,2060021500,0,0,107,000,-,°¡Àå°ñ±æ,0,000,0,0,0,0,
184,27450,2060084500,2060031300,2060026500,0,0,107,000,-,¹®Á¤±æ,0,000,0,0,0,0,
185,27460,2060009600,2060004400,2060004600,0,0,105,000,23,±¹Áöµµ23È£¼±,0,000,0,5,0,0,
186,27461,2060009500,2060004600,2060004400,0,0,105,000,23,±¹Áöµµ23È£¼±,0,000,0,5,0,0,
187,27462,2060000100,2060000100,2280033700,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
188,27463,2060007801,2060003100,2060004400,0,0,105,000,57,¼­Çö·Î,0,000,0,0,0,0,
189,27464,2060005901,2060003300,2060002800,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
190,27465,2060004300,2060002400,2060001800,0,0,105,000,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
191,27466,2060003700,2060001800,2060001700,0,0,105,001,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
192,27467,2060006300,2060002600,2060003400,0,0,105,000,57,¿îÁß·Î,0,000,0,0,0,0,
193,27468,2060008500,2060004400,2060003900,0,0,105,002,23,Áö¹æµµ23È£¼±,0,000,0,0,0,0,
194,27475,2060011001,2040000302,2060004700,0,0,105,002,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,¡à[2005-07-16 ¿ÀÈÄ 2:22:41] Ed
195,27476,2060011101,2060004700,2040000302,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,¡à[2005-07-16 ¿ÀÈÄ 2:22:41] Ed
196,27479,2060128800,2060040900,2260004700,0,0,105,000,57,ÇÏ¿À°í°³,0,000,0,0,0,0,
197,27480,2060124100,2060002800,2060039300,0,0,107,003,-,¼ÛÀ¯°ü±æ,0,000,0,0,0,0,
198,27481,2060139800,2060046200,2060044400,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,
199,27508,2060171400,2060054300,2060054500,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,
200,27509,2060164200,2060052100,2060052000,0,0,107,000,-,ÅÍ¹Ì³Î±æ,0,000,0,0,0,0,
201,27510,2060164600,2060052300,2060052100,0,0,107,000,-,ÅÍ¹Ì³Î±æ,0,000,0,0,0,0,
202,27511,2060165600,2060052400,2060052300,0,0,107,000,-,ÅÍ¹Ì³Î±æ,0,000,0,0,0,0,
203,27512,2060157200,2060050800,2060049800,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,
204,27513,2060161000,2060052200,2060050800,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,
205,27517,2060086200,2060027500,2060027000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,
