,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,Shape_len
929,217964,2060097800,2060031200,2060030700,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060031200,OEXT2060030700,OEXT2060097800,,sn_si-kg,206,00000,,0.0019037969569
930,217965,2060099600,2060031900,2060031200,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060031900,OEXT2060031200,OEXT2060099600,,sn_si-kg,206,00000,,0.00150390827245
931,217966,2060103600,2060033400,2060032600,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060033400,OEXT2060032600,OEXT2060103600,,sn_si-kg,206,00000,,0.00149706462572
932,217967,2060105600,2060001900,2060033400,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060001900,OEXT2060033400,OEXT2060105600,,sn_si-kg,206,00000,,0.00182231162379
933,217968,2060113200,2060002100,2060035800,0,0,106,000,385,¼º³²´ë·Î,0,105,0,0,0,0,,5,,,OEXT2060002100,OEXT2060035800,OEXT2060113200,,sn_si-kg,206,00000,,0.00206515368106
934,217969,2060118000,2060038600,2060002100,0,0,106,000,000,¼º³²´ë·Î,0,105,0,0,0,0,,5,,,OEXT2060038600,OEXT2060002100,OEXT2060118000,,sn_si-kg,206,00000,,0.0019230747862
935,217970,2060087800,2060027600,2060030700,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060027600,OEXT2060030700,OEXT2060087800,,sn_si-kg,206,00000,,0.00538455848841
936,217971,2060126600,2060041100,2060040000,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060041100,OEXT2060040000,OEXT2060126600,,sn_si-kg,206,00000,,0.00239331094907
937,217972,2060122400,2060039700,2060038600,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060039700,OEXT2060038600,OEXT2060122400,,sn_si-kg,206,00000,,0.00225260384087
938,217973,2060125200,2060040000,2060039700,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040000,OEXT2060039700,OEXT2060125200,,sn_si-kg,206,00000,,0.000628755121655
939,217974,2060106800,2060035800,2060033800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060035800,OEXT2060033800,OEXT2060106800,,sn_si-kg,206,00000,,0.00441115282323
940,217975,2060098800,2060031400,2060031000,0,0,107,000,-,ÃÊ¸²1±æ,0,000,0,0,0,0,,5,,,OEXT2060031400,OEXT2060031000,OEXT2060098800,,sn_si-kg,206,00000,,0.00106543212437
941,217976,2060093400,2060030100,2060029200,0,0,107,000,-,ÃÊ¸²2±æ,0,000,0,0,0,0,,5,,,OEXT2060030100,OEXT2060029200,OEXT2060093400,,sn_si-kg,206,00000,,0.00102989886536
942,217977,2060096400,2060031400,2060030100,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,,5,,,OEXT2060031400,OEXT2060030100,OEXT2060096400,,sn_si-kg,206,00000,,0.00276224004695
943,217978,2060119200,2060038100,2060037600,0,0,107,000,-,È²»õ¿ï4±æ,0,000,0,0,0,0,,5,,,OEXT2060038100,OEXT2060037600,OEXT2060119200,,sn_si-kg,206,00000,,0.00103244566228
944,217979,2060117600,2060037600,2060037100,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,,5,,,OEXT2060037600,OEXT2060037100,OEXT2060117600,,sn_si-kg,206,00000,,0.000945247396271
945,217980,2060115200,2060038100,2060036300,0,0,107,000,-,¾çÇö±æ,0,000,0,0,0,0,,5,,,OEXT2060038100,OEXT2060036300,OEXT2060115200,,sn_si-kg,206,00000,,0.00263932391794
946,217981,2060112600,2060036000,2060035600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060036000,OEXT2060035600,OEXT2060112600,,sn_si-kg,206,00000,,0.000916863190906
947,217982,2060114200,2060036600,2060036000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060036600,OEXT2060036000,OEXT2060114200,,sn_si-kg,206,00000,,0.000950102138833
948,217983,2060114400,2060036600,2060036100,0,0,107,000,-,È²»õ¿ï4±æ,0,000,0,0,0,0,,5,,,OEXT2060036600,OEXT2060036100,OEXT2060114400,,sn_si-kg,206,00000,,0.000692839227748
949,217984,2060112800,2060036000,2060035700,0,0,107,000,-,È²»õ¿ï5±æ,0,000,0,0,0,0,,5,,,OEXT2060036000,OEXT2060035700,OEXT2060112800,,sn_si-kg,206,00000,,0.000718637855626
950,217985,2060116400,2060037300,2060036600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060037300,OEXT2060036600,OEXT2060116400,,sn_si-kg,206,00000,,0.00121980795907
951,217986,2060111600,2060035400,2060035600,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060035400,OEXT2060035600,OEXT2060111600,,sn_si-kg,206,00000,,0.000700109611563
952,217987,2060111800,2060035700,2060035400,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060035700,OEXT2060035400,OEXT2060111800,,sn_si-kg,206,00000,,0.000893816097401
953,217988,2060161600,2060051100,2060051200,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,,5,,,OEXT2060051100,OEXT2060051200,OEXT2060161600,,sn_si-kg,206,00000,,0.00201534381962
954,217989,2060151600,2060048400,2060048200,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,,5,,,OEXT2060048400,OEXT2060048200,OEXT2060151600,,sn_si-kg,206,00000,,0.00197068355406
955,217990,2060170800,2060054200,2060054100,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060054200,OEXT2060054100,OEXT2060170800,,sn_si-kg,206,00000,,0.00176428430078
956,217991,2060134600,2060043000,2060042800,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,,5,,,OEXT2060043000,OEXT2060042800,OEXT2060134600,,sn_si-kg,206,00000,,0.00140037976509
957,217993,2060159200,2060051600,2060050400,0,0,107,000,-,¸À°íÀ»±æ,0,000,0,0,0,0,,5,,,OEXT2060051600,OEXT2060050400,OEXT2060159200,,sn_si-kg,206,00000,,0.00123114067366
958,218002,2060123600,2060039100,2060039400,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060039100,OEXT2060039400,OEXT2060123600,,sn_si-kg,206,00000,,0.00347630579066
959,218003,2060110400,2060039200,2060035000,0,0,107,000,-,»õ¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060039200,OEXT2060035000,OEXT2060110400,,sn_si-kg,206,00000,,0.00796236771808
960,218004,2060099400,2060031500,2060001600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060031500,OEXT2060001600,OEXT2060099400,,sn_si-kg,206,00000,,0.000404955953039
961,218005,2060096000,2060031500,2060030000,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060031500,OEXT2060030000,OEXT2060096000,,sn_si-kg,206,00000,,0.00251701021695
962,218006,2060126000,2060039900,2060040400,0,0,107,000,-,ÀÌ¸Å¾È¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060039900,OEXT2060040400,OEXT2060126000,,sn_si-kg,206,00000,,0.00185583481553
963,218007,2060110600,2060040100,2060035000,0,0,107,000,-,À²µ¿2±æ,0,000,0,0,0,0,,5,,,OEXT2060040100,OEXT2060035000,OEXT2060110600,,sn_si-kg,206,00000,,0.00751498397391
964,218008,2060087600,2060028300,2060027600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060028300,OEXT2060027600,OEXT2060087600,,sn_si-kg,206,00000,,0.00103128089845
965,218009,2060121900,2060038400,2060038500,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060038400,OEXT2060038500,OEXT2060121900,,sn_si-kg,206,00000,,0.000850842780661
966,218010,2060122300,2060038500,2060038900,0,0,107,000,-,È²»õ¿ï1±æ,0,000,0,0,0,0,,5,,,OEXT2060038500,OEXT2060038900,OEXT2060122300,,sn_si-kg,206,00000,,0.000942343427716
967,218011,2060118900,2060037400,2060038000,0,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060037400,OEXT2060038000,OEXT2060118900,,sn_si-kg,206,00000,,0.000841889070908
968,218012,2060120700,2060038000,2060038300,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060038000,OEXT2060038300,OEXT2060120700,,sn_si-kg,206,00000,,0.000716713573343
969,218013,2060117100,2060036900,2060037400,0,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060036900,OEXT2060037400,OEXT2060117100,,sn_si-kg,206,00000,,0.000996953545064
970,218014,2060101700,2060031900,2060032600,0,0,107,000,-,¼­ÇöÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060031900,OEXT2060032600,OEXT2060101700,,sn_si-kg,206,00000,,0.000927708860895
971,218015,2060095300,2060029900,2060030800,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060029900,OEXT2060030800,OEXT2060095300,,sn_si-kg,206,00000,,0.00379576995665
972,218016,2060118100,2060002100,2060038600,0,0,106,000,000,¼º³²´ë·Î,0,107,0,0,0,0,,5,,,OEXT2060002100,OEXT2060038600,OEXT2060118100,,sn_si-kg,206,00000,,0.00196025234275
973,218017,2060087900,2060030700,2060027600,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060030700,OEXT2060027600,OEXT2060087900,,sn_si-kg,206,00000,,0.00539187630893
974,218018,2060126700,2060040000,2060041100,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040000,OEXT2060041100,OEXT2060126700,,sn_si-kg,206,00000,,0.00239485191409
975,218019,2060122500,2060038600,2060039700,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060038600,OEXT2060039700,OEXT2060122500,,sn_si-kg,206,00000,,0.00228394944955
976,218020,2060125300,2060039700,2060040000,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060039700,OEXT2060040000,OEXT2060125300,,sn_si-kg,206,00000,,0.000637455202664
977,218021,2060094600,2060029800,2060030500,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060029800,OEXT2060030500,OEXT2060094600,,sn_si-kg,206,00000,,0.000862581886051
978,218022,2060110100,2060034800,2060038000,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060034800,OEXT2060038000,OEXT2060110100,,sn_si-kg,206,00000,,0.00680741939885
979,218023,2060111300,2060035300,2060035600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060035300,OEXT2060035600,OEXT2060111300,,sn_si-kg,206,00000,,0.000767409382492
980,218024,2060119500,2060037600,2060038200,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,,5,,,OEXT2060037600,OEXT2060038200,OEXT2060119500,,sn_si-kg,206,00000,,0.00122524836069
981,218025,2060101300,2060031700,2060032700,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060031700,OEXT2060032700,OEXT2060101300,,sn_si-kg,206,00000,,0.00185025976274
982,218026,2060102300,2060032000,2060032400,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,,5,,,OEXT2060032000,OEXT2060032400,OEXT2060102300,,sn_si-kg,206,00000,,0.000773285117857
983,218027,2060100300,2060031400,2060031700,0,0,107,000,-,ÃÊ¸²1±æ,0,000,0,0,0,0,,5,,,OEXT2060031400,OEXT2060031700,OEXT2060100300,,sn_si-kg,206,00000,,0.000832828363575
984,218028,2060112700,2060035600,2060036000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060035600,OEXT2060036000,OEXT2060112700,,sn_si-kg,206,00000,,0.00091686374856
985,218029,2060114300,2060036000,2060036600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060036000,OEXT2060036600,OEXT2060114300,,sn_si-kg,206,00000,,0.000942641018546
986,218030,2060114500,2060036100,2060036600,0,0,107,000,-,È²»õ¿ï4±æ,0,000,0,0,0,0,,5,,,OEXT2060036100,OEXT2060036600,OEXT2060114500,,sn_si-kg,206,00000,,0.000692837957306
987,218031,2060112900,2060035700,2060036000,0,0,107,000,-,È²»õ¿ï5±æ,0,000,0,0,0,0,,5,,,OEXT2060035700,OEXT2060036000,OEXT2060112900,,sn_si-kg,206,00000,,0.00071865899902
988,218032,2060116500,2060036600,2060037300,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060036600,OEXT2060037300,OEXT2060116500,,sn_si-kg,206,00000,,0.00122370300982
989,218033,2060111700,2060035600,2060035400,0,0,107,000,-,»õµ¿¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060035600,OEXT2060035400,OEXT2060111700,,sn_si-kg,206,00000,,0.000696143932042
990,218034,2060111900,2060035400,2060035700,0,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,,5,,,OEXT2060035400,OEXT2060035700,OEXT2060111900,,sn_si-kg,206,00000,,0.000893816097401
991,218035,2060152300,2060048300,2060050000,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,,5,,,OEXT2060048300,OEXT2060050000,OEXT2060152300,,sn_si-kg,206,00000,,0.00281025761823
992,218036,2060156100,2060049500,2060050000,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,,5,,,OEXT2060049500,OEXT2060050000,OEXT2060156100,,sn_si-kg,206,00000,,0.00120078753227
993,218037,2060161500,2060051100,2060051000,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,,5,,,OEXT2060051100,OEXT2060051000,OEXT2060161500,,sn_si-kg,206,00000,,0.0011950666357
994,218038,2060159500,2060050400,2060051700,0,0,107,000,-,¾ßÅ¾°ø¿ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060050400,OEXT2060051700,OEXT2060159500,,sn_si-kg,206,00000,,0.00247141007922
995,218039,2060163100,2060051600,2060051700,0,0,107,000,-,¾ßÅ¾°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060051600,OEXT2060051700,OEXT2060163100,,sn_si-kg,206,00000,,0.00123689093779
996,218049,2060129700,2060041600,2060041300,0,0,107,000,-,ÀÌ¸Å±æ,0,000,0,0,0,0,,5,,,OEXT2060041600,OEXT2060041300,OEXT2060129700,,sn_si-kg,206,00000,,0.00293917820569
997,218050,2060174500,2050003400,2050003900,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2050003400,OEXT2050003900,OEXT2060174500,,sn_si-kg,206,00000,,0.00456034768347
998,218051,2060171100,2060054300,2060054100,0,0,107,000,-,Àå¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060054300,OEXT2060054100,OEXT2060171100,,sn_si-kg,206,00000,,0.00271051337742
999,218052,2060165500,2060052200,2060054100,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060052200,OEXT2060054100,OEXT2060165500,,sn_si-kg,206,00000,,0.00147637607678
1000,218053,2060165100,2060052400,2060052200,0,0,107,000,-,ÅÍ¹Ì³Î±æ,0,000,0,0,0,0,,5,,,OEXT2060052400,OEXT2060052200,OEXT2060165100,,sn_si-kg,206,00000,,0.00271281518184
1001,218054,2060109500,2060035100,2060034600,0,0,107,001,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060035100,OEXT2060034600,OEXT2060109500,,sn_si-kg,206,00000,,0.00464414568702
1002,218055,2060125400,2060039700,2060040500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060039700,OEXT2060040500,OEXT2060125400,,sn_si-kg,206,00000,,0.00135782381999
1003,218056,2060125500,2060040500,2060039700,1,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060040500,OEXT2060039700,OEXT2060125500,,sn_si-kg,206,00000,,0.00128432141146
1004,218059,2060113400,2060038600,2060035800,0,0,106,002,385,¼º³²´ë·ÎÁöÇÏÂ÷µµ,0,000,0,0,0,0,,5,,,OEXT2060038600,OEXT2060035800,OEXT2060113400,,sn_si-kg,206,00000,,0.00395857999717
1005,218061,2060132600,2060043100,2060042200,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060043100,OEXT2060042200,OEXT2060132600,,sn_si-kg,206,00000,,0.00369096772342
1006,218062,2060132700,2060042200,2060043100,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060042200,OEXT2060043100,OEXT2060132700,,sn_si-kg,206,00000,,0.00368611218776
1007,218067,2060092900,2060029000,2060030100,0,0,107,000,-,¸¶·çµé±æ,0,000,0,0,0,0,,5,,,OEXT2060029000,OEXT2060030100,OEXT2060092900,,sn_si-kg,206,00000,,0.00149578838445
1008,218069,2060112200,2040004800,2060035500,0,0,102,000,-,ºÐ´ç-³»°î°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2040004800,OEXT2060035500,OEXT2060112200,,sn_si-kg,206,00000,,0.0384926808205
1009,218070,2060112300,2060035500,2040004800,0,0,102,000,-,ºÐ´ç-³»°î°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060035500,OEXT2040004800,OEXT2060112300,,sn_si-kg,206,00000,,0.0384191732394
1010,218071,2060112000,2060035500,2060036200,0,0,102,000,-,ºÐ´ç¼ö¼­°£µµ½Ã°í¼ÓÈ­µµ·Î,0,102,0,0,0,0,,5,,,OEXT2060035500,OEXT2060036200,OEXT2060112000,,sn_si-kg,206,00000,,0.00157470972113
1011,218072,2060107600,2060035500,2060034100,0,0,102,000,-,ºÐ´ç¼ö¼­°£°í¼ÓÈ­µµ·Î,0,107,0,0,0,0,,5,,,OEXT2060035500,OEXT2060034100,OEXT2060107600,,sn_si-kg,206,00000,,0.00192256092217
1012,218073,2060105400,2060034000,2060033200,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060034000,OEXT2060033200,OEXT2060105400,,sn_si-kg,206,00000,,0.000944487829616
1013,218074,2060105100,2060033200,2060033600,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,,5,,,OEXT2060033200,OEXT2060033600,OEXT2060105100,,sn_si-kg,206,00000,,0.000536927654353
1014,218075,2060105200,2060033600,2060033200,0,0,107,000,-,¼ö³»·Î,0,000,0,0,0,0,,5,,,OEXT2060033600,OEXT2060033200,OEXT2060105200,,sn_si-kg,206,00000,,0.000536948039157
1015,218076,2060106300,2060033600,2060034700,0,0,107,003,-,¼ö³»·Î,0,000,0,0,0,0,,5,,,OEXT2060033600,OEXT2060034700,OEXT2060106300,,sn_si-kg,206,00000,,0.00189622596154
1016,218077,2060109600,2060034700,2060035500,0,0,102,000,-,ºÐ´ç¼ö¼­°£µµ½Ã°í¼ÓÈ­µµ·Î,0,102,0,0,0,0,,5,,,OEXT2060034700,OEXT2060035500,OEXT2060109600,,sn_si-kg,206,00000,,0.00103516822729
1017,218078,2060109700,2060035500,2060034700,0,0,102,000,-,¼ö³»·Î,0,000,0,0,0,0,,5,,,OEXT2060035500,OEXT2060034700,OEXT2060109700,,sn_si-kg,206,00000,,0.00101810827491
1018,218079,2060146500,2060046300,2060047800,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060046300,OEXT2060047800,OEXT2060146500,,sn_si-kg,206,00000,,0.00113281338165
1019,218080,2060176200,2050001700,2050004500,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2050001700,OEXT2050004500,OEXT2060176200,,sn_si-kg,206,00000,,0.0033317469398
1020,218081,2060176300,2050004500,2050001700,0,0,106,000,385,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2050004500,OEXT2050001700,OEXT2060176300,,sn_si-kg,206,00000,,0.00332474656729
1021,218084,2060105800,2060033400,2060035100,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060033400,OEXT2060035100,OEXT2060105800,,sn_si-kg,206,00000,,0.00645342672873
1022,218086,2060111000,2060035200,2060036800,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060035200,OEXT2060036800,OEXT2060111000,,sn_si-kg,206,00000,,0.00468932394377
1023,218087,2060111100,2060036800,2060035200,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060036800,OEXT2060035200,OEXT2060111100,,sn_si-kg,206,00000,,0.0047551587817
1024,218091,2060137800,2060044600,2060043700,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,,5,,,OEXT2060044600,OEXT2060043700,OEXT2060137800,,sn_si-kg,206,00000,,0.000523483361806
1025,218092,2060136000,2060043700,2060043300,0,0,107,000,-,ÅºÃµÁÂ·Î,0,000,0,0,0,0,,5,,,OEXT2060043700,OEXT2060043300,OEXT2060136000,,sn_si-kg,206,00000,,0.00123219011055
1026,218093,2060132800,2060042300,2060042400,0,0,107,003,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060042300,OEXT2060042400,OEXT2060132800,,sn_si-kg,206,00000,,0.00183214761462
1027,218094,2060129400,2060041400,2060041200,0,0,107,000,-,ÀÌ¸Å±æ,0,000,0,0,0,0,,5,,,OEXT2060041400,OEXT2060041200,OEXT2060129400,,sn_si-kg,206,00000,,0.00143711926638
1028,218095,2060152400,2060048800,2060048400,0,0,107,003,-,¹ø¿µ·Î,0,000,0,0,0,0,,5,,,OEXT2060048800,OEXT2060048400,OEXT2060152400,,sn_si-kg,206,00000,,0.00180762775093
1029,218096,2060166000,2060054300,2060052400,0,0,107,000,-,ºÀ»ç±æ,0,000,0,0,0,0,,5,,,OEXT2060054300,OEXT2060052400,OEXT2060166000,,sn_si-kg,206,00000,,0.00147973720173
1030,218097,2060156200,2060051100,2060049500,0,0,107,000,-,ºÀ»ç±æ,0,000,0,0,0,0,,5,,,OEXT2060051100,OEXT2060049500,OEXT2060156200,,sn_si-kg,206,00000,,0.00154005719089
1031,218109,2060162800,2060053200,2060051500,0,0,107,000,-,»óÈñ°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060053200,OEXT2060051500,OEXT2060162800,,sn_si-kg,206,00000,,0.00127066720623
1032,218110,2060162600,2060051500,2060051900,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060051500,OEXT2060051900,OEXT2060162600,,sn_si-kg,206,00000,,0.00393242078108
1033,218111,2060166600,2060052700,2060052800,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060052700,OEXT2060052800,OEXT2060166600,,sn_si-kg,206,00000,,0.00179249148986
1034,218112,2060167000,2060052800,2060052900,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060052800,OEXT2060052900,OEXT2060167000,,sn_si-kg,206,00000,,0.00161713821954
1035,218113,2060167200,2060053700,2060052800,0,0,107,000,-,Å¾°ñ2±æ,0,000,0,0,0,0,,5,,,OEXT2060053700,OEXT2060052800,OEXT2060167200,,sn_si-kg,206,00000,,0.000796387941992
1036,218114,2060166800,2060053500,2060052700,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,,5,,,OEXT2060053500,OEXT2060052700,OEXT2060166800,,sn_si-kg,206,00000,,0.000786151844889
1037,218115,2060138800,2060044100,2060044200,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044100,OEXT2060044200,OEXT2060138800,,sn_si-kg,206,00000,,0.000946682198911
1038,218116,2060139000,2060044200,2060044700,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044200,OEXT2060044700,OEXT2060139000,,sn_si-kg,206,00000,,0.000914934299376
1039,218124,2060155000,2060050500,2060049100,0,0,107,000,-,Å¾°ñ1±æ,0,000,0,0,0,0,,5,,,OEXT2060050500,OEXT2060049100,OEXT2060155000,,sn_si-kg,206,00000,,0.00113733328606
1040,218125,2060150800,2060049400,2060047900,0,0,107,000,-,»óÈñ°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060049400,OEXT2060047900,OEXT2060150800,,sn_si-kg,206,00000,,0.00135758048291
1041,218126,2060155800,2060051500,2060049400,0,0,107,000,-,»óÈñ°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060051500,OEXT2060049400,OEXT2060155800,,sn_si-kg,206,00000,,0.00184098062244
1042,218127,2060154800,2060050700,2060049000,0,0,107,000,-,Å¾°ñ2±æ,0,000,0,0,0,0,,5,,,OEXT2060050700,OEXT2060049000,OEXT2060154800,,sn_si-kg,206,00000,,0.00122848938708
1043,218137,2060050600,2060016700,2060016400,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,,5,,,OEXT2060016700,OEXT2060016400,OEXT2060050600,,sn_si-kg,206,00000,,0.00050976931061
1044,218138,2060051600,2060016700,2060017900,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,,5,,,OEXT2060016700,OEXT2060017900,OEXT2060051600,,sn_si-kg,206,00000,,0.00145667243322
1045,218139,2060050900,2060016400,2060016700,0,0,107,000,-,¹ßÀÌºÀ7±æ,0,000,0,0,0,0,,5,,,OEXT2060016400,OEXT2060016700,OEXT2060050900,,sn_si-kg,206,00000,,0.00341097291183
1046,218140,2060050800,2060016700,2060016400,0,0,107,000,-,¹ßÀÌºÀ7±æ,0,000,0,0,0,0,,5,,,OEXT2060016700,OEXT2060016400,OEXT2060050800,,sn_si-kg,206,00000,,0.00299918345548
1047,218141,2060049200,2060016400,2060016000,0,0,107,000,-,¼ö³»°í±æ,0,000,0,0,0,0,,5,,,OEXT2060016400,OEXT2060016000,OEXT2060049200,,sn_si-kg,206,00000,,0.00135715013474
1048,218142,2060049600,2060016800,2060016100,0,0,107,000,-,Çª¸¥»ù±æ,0,000,0,0,0,0,,5,,,OEXT2060016800,OEXT2060016100,OEXT2060049600,,sn_si-kg,206,00000,,0.00101462894054
1049,218143,2060048000,2060017100,2060015500,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060017100,OEXT2060015500,OEXT2060048000,,sn_si-kg,206,00000,,0.0022255438599
1050,218144,2060088200,2060029100,2060027800,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,,5,,,OEXT2060029100,OEXT2060027800,OEXT2060088200,,sn_si-kg,206,00000,,0.00260833375145
1051,218145,2060015200,2060005800,2060005700,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005800,OEXT2060005700,OEXT2060015200,,sn_si-kg,206,00000,,0.00305098433001
